email_id,platform,subject,to,body
renticop_reservation_387286,renticop Reservation,renticop - Reservation Request 387286,info@renticop.pt,"Hello Carlos Garcia,

Your reservation request has been received.
Booking ref: 387286
Pick‑up date: 2026-01-05 15:45 (Gaia Station)
Drop‑off date: 2026-01-19 18:00 (Funchal Airport)
Vehicle: Toyota Yaris
Estimated cost: 373.28 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_286209,renticop Reservation,renticop - Reservation Request 286209,info@renticop.pt,"Hello Tiago Fernandes,

Your reservation request has been received.
Booking ref: 286209
Pick‑up date: 2026-02-28 16:30 (Porto Airport)
Drop‑off date: 2026-03-10 13:15 (Gaia Station)
Vehicle: Ford Fiesta
Estimated cost: 313.85 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_270820,renticop Reservation,renticop - Reservation Request 270820,info@renticop.pt,"Hello Sara Silva,

Your reservation request has been received.
Booking ref: 270820
Pick‑up date: 2026-04-19 11:15 (Gaia Station)
Drop‑off date: 2026-05-02 18:15 (Lisbon Airport)
Vehicle: Peugeot 208
Estimated cost: 563.08 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_918207,renticop Reservation,renticop - Reservation Request 918207,info@renticop.pt,"Hello Laura Silva,

Your reservation request has been received.
Booking ref: 918207
Pick‑up date: 2026-06-15 15:15 (Santa Cruz Downtown)
Drop‑off date: 2026-06-16 18:15 (Funchal Airport)
Vehicle: Toyota Yaris
Estimated cost: 291.63 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_847362,renticop Reservation,renticop - Reservation Request 847362,info@renticop.pt,"Hello Diana Smith,

Your reservation request has been received.
Booking ref: 847362
Pick‑up date: 2026-06-29 12:45 (Faro Airport)
Drop‑off date: 2026-07-10 14:30 (Porto Airport)
Vehicle: Toyota Yaris
Estimated cost: 437.35 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_964352,renticop Reservation,renticop - Reservation Request 964352,info@renticop.pt,"Hello Inês Costa,

Your reservation request has been received.
Booking ref: 964352
Pick‑up date: 2026-05-16 17:00 (Santa Cruz Downtown)
Drop‑off date: 2026-05-23 08:30 (Gaia Station)
Vehicle: Peugeot 208
Estimated cost: 322.96 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_166938,renticop Reservation,renticop - Reservation Request 166938,info@renticop.pt,"Hello Maria Fernandes,

Your reservation request has been received.
Booking ref: 166938
Pick‑up date: 2025-12-20 18:30 (Gaia Station)
Drop‑off date: 2025-12-25 12:30 (Porto Airport)
Vehicle: Toyota Yaris
Estimated cost: 221.95 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_159532,renticop Reservation,renticop - Reservation Request 159532,info@renticop.pt,"Hello Diana Garcia,

Your reservation request has been received.
Booking ref: 159532
Pick‑up date: 2026-05-04 18:30 (Gaia Station)
Drop‑off date: 2026-05-11 18:15 (Funchal Airport)
Vehicle: Nissan Micra
Estimated cost: 798.28 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_524252,renticop Reservation,renticop - Reservation Request 524252,info@renticop.pt,"Hello Ana Marques,

Your reservation request has been received.
Booking ref: 524252
Pick‑up date: 2026-01-15 08:15 (Gaia Station)
Drop‑off date: 2026-01-27 13:15 (Santa Cruz Downtown)
Vehicle: Nissan Micra
Estimated cost: 736.44 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_631958,renticop Reservation,renticop - Reservation Request 631958,info@renticop.pt,"Hello Inês Johnson,

Your reservation request has been received.
Booking ref: 631958
Pick‑up date: 2025-12-01 10:15 (Faro Airport)
Drop‑off date: 2025-12-15 12:00 (Lisbon Airport)
Vehicle: Peugeot 208
Estimated cost: 613.13 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_812730,renticop Reservation,renticop - Reservation Request 812730,info@renticop.pt,"Hello Laura Oliveira,

Your reservation request has been received.
Booking ref: 812730
Pick‑up date: 2025-12-19 09:15 (Gaia Station)
Drop‑off date: 2025-12-30 13:15 (Porto Airport)
Vehicle: Hyundai i20
Estimated cost: 655.9 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_373216,renticop Reservation,renticop - Reservation Request 373216,info@renticop.pt,"Hello Miguel Johnson,

Your reservation request has been received.
Booking ref: 373216
Pick‑up date: 2026-04-26 15:00 (Gaia Station)
Drop‑off date: 2026-05-01 15:00 (Santa Cruz Downtown)
Vehicle: Ford Fiesta
Estimated cost: 441.11 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_225636,renticop Reservation,renticop - Reservation Request 225636,info@renticop.pt,"Hello Emily Costa,

Your reservation request has been received.
Booking ref: 225636
Pick‑up date: 2026-06-14 16:30 (Lisbon Airport)
Drop‑off date: 2026-06-21 14:00 (Porto Airport)
Vehicle: Hyundai i20
Estimated cost: 791.29 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_250181,renticop Reservation,renticop - Reservation Request 250181,info@renticop.pt,"Hello Joana Fernandes,

Your reservation request has been received.
Booking ref: 250181
Pick‑up date: 2025-12-09 19:15 (Faro Airport)
Drop‑off date: 2025-12-23 20:00 (Porto Airport)
Vehicle: Renault Clio
Estimated cost: 333.12 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_574012,renticop Reservation,renticop - Reservation Request 574012,info@renticop.pt,"Hello John Silva,

Your reservation request has been received.
Booking ref: 574012
Pick‑up date: 2025-11-18 20:15 (Faro Airport)
Drop‑off date: 2025-11-22 17:15 (Funchal Airport)
Vehicle: Renault Clio
Estimated cost: 537.85 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_522988,renticop Reservation,renticop - Reservation Request 522988,info@renticop.pt,"Hello Inês Marques,

Your reservation request has been received.
Booking ref: 522988
Pick‑up date: 2026-02-05 14:00 (Gaia Station)
Drop‑off date: 2026-02-13 08:15 (Porto Airport)
Vehicle: Volkswagen Golf
Estimated cost: 726.56 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_299834,renticop Reservation,renticop - Reservation Request 299834,info@renticop.pt,"Hello Diana Costa,

Your reservation request has been received.
Booking ref: 299834
Pick‑up date: 2025-07-10 08:15 (Porto Airport)
Drop‑off date: 2025-07-21 11:30 (Lisbon Airport)
Vehicle: Ford Fiesta
Estimated cost: 380.81 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_275133,renticop Reservation,renticop - Reservation Request 275133,info@renticop.pt,"Hello Tiago Smith,

Your reservation request has been received.
Booking ref: 275133
Pick‑up date: 2025-08-03 08:30 (Gaia Station)
Drop‑off date: 2025-08-17 12:45 (Santa Cruz Downtown)
Vehicle: Seat Ibiza
Estimated cost: 414.89 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_459381,renticop Reservation,renticop - Reservation Request 459381,info@renticop.pt,"Hello Inês Oliveira,

Your reservation request has been received.
Booking ref: 459381
Pick‑up date: 2026-03-08 20:15 (Funchal Airport)
Drop‑off date: 2026-03-14 10:45 (Lisbon Airport)
Vehicle: Toyota Yaris
Estimated cost: 614.47 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_869735,renticop Reservation,renticop - Reservation Request 869735,info@renticop.pt,"Hello Pedro Garcia,

Your reservation request has been received.
Booking ref: 869735
Pick‑up date: 2025-07-12 16:15 (Gaia Station)
Drop‑off date: 2025-07-22 09:30 (Funchal Airport)
Vehicle: Hyundai i20
Estimated cost: 716.05 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_753404,renticop Reservation,renticop - Reservation Request 753404,info@renticop.pt,"Hello Ana Costa,

Your reservation request has been received.
Booking ref: 753404
Pick‑up date: 2025-07-25 08:00 (Funchal Airport)
Drop‑off date: 2025-08-04 18:00 (Gaia Station)
Vehicle: Ford Fiesta
Estimated cost: 403.41 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_673867,renticop Reservation,renticop - Reservation Request 673867,info@renticop.pt,"Hello Sara Santos,

Your reservation request has been received.
Booking ref: 673867
Pick‑up date: 2025-11-07 19:15 (Porto Airport)
Drop‑off date: 2025-11-15 11:00 (Faro Airport)
Vehicle: Ford Fiesta
Estimated cost: 570.49 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_735053,renticop Reservation,renticop - Reservation Request 735053,info@renticop.pt,"Hello Ana Pereira,

Your reservation request has been received.
Booking ref: 735053
Pick‑up date: 2026-06-24 14:00 (Porto Airport)
Drop‑off date: 2026-06-27 16:00 (Funchal Airport)
Vehicle: Ford Fiesta
Estimated cost: 458.46 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_915749,renticop Reservation,renticop - Reservation Request 915749,info@renticop.pt,"Hello Tiago Garcia,

Your reservation request has been received.
Booking ref: 915749
Pick‑up date: 2025-11-12 16:15 (Porto Airport)
Drop‑off date: 2025-11-26 13:45 (Lisbon Airport)
Vehicle: Volkswagen Golf
Estimated cost: 492.73 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_821634,renticop Reservation,renticop - Reservation Request 821634,info@renticop.pt,"Hello Joana Garcia,

Your reservation request has been received.
Booking ref: 821634
Pick‑up date: 2026-03-04 11:00 (Funchal Airport)
Drop‑off date: 2026-03-10 08:00 (Santa Cruz Downtown)
Vehicle: Nissan Micra
Estimated cost: 221.42 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_178693,renticop Reservation,renticop - Reservation Request 178693,info@renticop.pt,"Hello Maria Costa,

Your reservation request has been received.
Booking ref: 178693
Pick‑up date: 2025-08-21 18:15 (Porto Airport)
Drop‑off date: 2025-08-26 15:30 (Faro Airport)
Vehicle: Volkswagen Golf
Estimated cost: 187.87 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_993647,renticop Reservation,renticop - Reservation Request 993647,info@renticop.pt,"Hello Pedro Silva,

Your reservation request has been received.
Booking ref: 993647
Pick‑up date: 2025-11-26 20:30 (Funchal Airport)
Drop‑off date: 2025-12-02 14:00 (Lisbon Airport)
Vehicle: Renault Clio
Estimated cost: 343.49 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_752011,renticop Reservation,renticop - Reservation Request 752011,info@renticop.pt,"Hello Joana Fernandes,

Your reservation request has been received.
Booking ref: 752011
Pick‑up date: 2025-11-15 09:30 (Funchal Airport)
Drop‑off date: 2025-11-27 13:15 (Faro Airport)
Vehicle: Hyundai i20
Estimated cost: 774.37 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_823415,renticop Reservation,renticop - Reservation Request 823415,info@renticop.pt,"Hello Ana Marques,

Your reservation request has been received.
Booking ref: 823415
Pick‑up date: 2026-03-02 14:15 (Gaia Station)
Drop‑off date: 2026-03-15 09:15 (Funchal Airport)
Vehicle: Renault Clio
Estimated cost: 190.52 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_606121,renticop Reservation,renticop - Reservation Request 606121,info@renticop.pt,"Hello Joana Pereira,

Your reservation request has been received.
Booking ref: 606121
Pick‑up date: 2026-04-18 15:15 (Porto Airport)
Drop‑off date: 2026-04-29 17:45 (Santa Cruz Downtown)
Vehicle: Volkswagen Golf
Estimated cost: 706.55 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_237002,renticop Reservation,renticop - Reservation Request 237002,info@renticop.pt,"Hello Joana Martins,

Your reservation request has been received.
Booking ref: 237002
Pick‑up date: 2026-03-05 09:45 (Funchal Airport)
Drop‑off date: 2026-03-13 15:00 (Porto Airport)
Vehicle: Seat Ibiza
Estimated cost: 128.4 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_650311,renticop Reservation,renticop - Reservation Request 650311,info@renticop.pt,"Hello Rui Coelho,

Your reservation request has been received.
Booking ref: 650311
Pick‑up date: 2026-04-22 17:15 (Santa Cruz Downtown)
Drop‑off date: 2026-05-04 18:30 (Gaia Station)
Vehicle: Ford Fiesta
Estimated cost: 414.34 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_605339,renticop Reservation,renticop - Reservation Request 605339,info@renticop.pt,"Hello Carlos Garcia,

Your reservation request has been received.
Booking ref: 605339
Pick‑up date: 2025-12-25 18:45 (Funchal Airport)
Drop‑off date: 2026-01-05 10:00 (Gaia Station)
Vehicle: Renault Clio
Estimated cost: 463.79 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_273438,renticop Reservation,renticop - Reservation Request 273438,info@renticop.pt,"Hello David Fernandes,

Your reservation request has been received.
Booking ref: 273438
Pick‑up date: 2025-08-08 15:30 (Porto Airport)
Drop‑off date: 2025-08-21 11:30 (Funchal Airport)
Vehicle: Toyota Yaris
Estimated cost: 494.34 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_956794,renticop Reservation,renticop - Reservation Request 956794,info@renticop.pt,"Hello Sara Marques,

Your reservation request has been received.
Booking ref: 956794
Pick‑up date: 2025-10-29 15:45 (Funchal Airport)
Drop‑off date: 2025-10-31 20:45 (Faro Airport)
Vehicle: Nissan Micra
Estimated cost: 334.92 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_785111,renticop Reservation,renticop - Reservation Request 785111,info@renticop.pt,"Hello David Martins,

Your reservation request has been received.
Booking ref: 785111
Pick‑up date: 2025-07-10 14:45 (Funchal Airport)
Drop‑off date: 2025-07-12 08:00 (Santa Cruz Downtown)
Vehicle: Peugeot 208
Estimated cost: 725.28 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_786393,renticop Reservation,renticop - Reservation Request 786393,info@renticop.pt,"Hello Laura Garcia,

Your reservation request has been received.
Booking ref: 786393
Pick‑up date: 2026-06-09 13:30 (Faro Airport)
Drop‑off date: 2026-06-17 08:15 (Porto Airport)
Vehicle: Nissan Micra
Estimated cost: 607.33 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_574514,renticop Reservation,renticop - Reservation Request 574514,info@renticop.pt,"Hello Miguel Martins,

Your reservation request has been received.
Booking ref: 574514
Pick‑up date: 2025-08-28 20:15 (Porto Airport)
Drop‑off date: 2025-08-30 08:30 (Gaia Station)
Vehicle: Peugeot 208
Estimated cost: 492.43 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_211486,renticop Reservation,renticop - Reservation Request 211486,info@renticop.pt,"Hello Miguel Martins,

Your reservation request has been received.
Booking ref: 211486
Pick‑up date: 2025-07-24 15:15 (Funchal Airport)
Drop‑off date: 2025-07-27 19:45 (Porto Airport)
Vehicle: Toyota Yaris
Estimated cost: 247.53 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_326061,renticop Reservation,renticop - Reservation Request 326061,info@renticop.pt,"Hello Joana Marques,

Your reservation request has been received.
Booking ref: 326061
Pick‑up date: 2026-02-20 20:15 (Funchal Airport)
Drop‑off date: 2026-03-06 19:30 (Faro Airport)
Vehicle: Volkswagen Golf
Estimated cost: 750.11 EUR

We will get back to you shortly.
Regards,
renticop Support
"
